sampleID	RpsJ	PsbJ	ComplexI_49KD	RpsG	DUF3172	AtpD	AtpA	PetB	LepA	CbbP
S0215	0	5.128205128205128	5.063291139240507	0	3.2206119162640903	2.7434842249657065	4.62046204620462	7.6452599388379205	3.8759689922480627	4.459308807134894
S0216	0	0	0	0	0	0.6858710562414266	0.6600660066006601	0	0	0
S0217	135.22012578616358	82.05128205128202	125.73839662447227	162.39316239316238	173.91304347826087	137.17421124828522	172.27722772277187	189.60244648318078	124.58471760797372	128.20512820512837
S0218	0	5.128205128205128	5.063291139240507	0	1.6103059581320451	2.05761316872428	1.3201320132013201	3.058103975535168	2.7685492801771874	1.1148272017837235
S0219	0	0	0	2.1367521367521367	0	0	0	0	0.5537098560354374	0
S0220	69.18238993710693	87.17948717948714	110.54852320675084	68.37606837606837	125.60386473429952	78.18930041152252	89.10891089108891	119.26605504587177	94.13067552602455	89.18617614269797
S0221	25.15723270440251	10.256410256410255	16.03375527426161	4.273504273504273	12.882447665056361	11.659807956104249	15.841584158415841	9.174311926605505	11.074197120708751	12.263099219620962
S0222	0	0	0	0	0	0.6858710562414266	1.3201320132013201	1.529051987767584	0	1.1148272017837235
S0223	745.2830188679205	758.9743589743574	824.4725738396506	826.9230769230852	943.6392914653663	687.9286694101572	829.0429042904515	1018.348623853218	776.8549280177048	774.8049052396759
S0224	943.3962264150887	846.1538461538438	1316.4556962025088	1102.564102564118	1450.8856682769817	1217.4211248285699	1515.511551155081	1469.4189602446647	1156.6998892580336	1319.9554069119201
S0225	0	0	1.6877637130801686	0	0	0.6858710562414266	3.9603960396039604	1.529051987767584	12.181616832779627	1.1148272017837235
S0226	745.2830188679205	861.538461538459	1040.5063291139074	1055.5555555555698	1273.7520128824474	1028.8065843621664	1150.495049504964	1273.7003058104099	970.0996677740682	1072.4637681159204
S0227	581.7610062893056	615.3846153846151	919.831223628678	869.6581196581291	1172.3027375201232	879.972565157768	1027.062706270657	1094.8012232415988	923.5880398670924	917.5027870679855
S0228	0	15.384615384615383	23.628691983122355	12.82051282051282	37.03703703703704	22.633744855967088	25.742574257425716	22.93577981651376	21.040974529346613	23.41137123745819
S0229	949.6855345911893	984.615384615381	1292.827004219387	1111.1111111111268	1568.4380032206273	1168.7242798354257	1289.768976897685	1490.8256880734114	1326.1351052049085	1249.7212931995418
S0230	0	0	0	0	0	0	0	0	0	0
S0231	2578.616352201256	2523.0769230769056	2925.7383966244133	2901.7094017093737	3066.022544283365	2372.4279835392003	3483.1683168313893	3871.5596330275894	2298.449612403212	2326.644370122619
S0232	952.8301886792395	1353.846153846147	1139.240506329095	1262.8205128205325	1202.8985507246337	988.3401920439198	1249.50495049505	1594.8012232416093	866.5559246954437	1098.1047937569474
S0233	801.8867924528257	902.5641025640997	892.8270042193959	876.0683760683856	946.8599033816304	773.6625514403406	1093.7293729373148	1065.749235474014	700.4429678848161	761.4269788182719
S0234	342.76729559748367	441.02564102564156	480.16877637130403	538.4615384615391	594.2028985507187	437.58573388202785	606.60066006602	694.1896024464834	468.9922480620083	508.3612040133788
S0235	3.144654088050314	10.256410256410255	8.438818565400846	4.273504273504273	8.051529790660226	4.11522633744856	8.58085808580858	9.174311926605505	8.859357696567	4.459308807134894
S0236	3.144654088050314	0	0.8438818565400843	0	9.66183574879227	0	0	0	2.2148394241417497	2.229654403567447
S0237	0	0	0	0	0	0	1.3201320132013201	1.529051987767584	1.1074197120708749	2.229654403567447
S0238	1220.125786163521	1143.5897435897386	1442.1940928269785	1256.410256410276	1458.9371980676424	1224.965706447226	1541.9141914191039	1848.6238532110335	1163.34440753046	1219.6209587513797
S0239	411.94968553459	641.0256410256405	746.8354430379646	594.0170940170962	829.3075684379932	649.5198902606351	833.6633663366563	876.1467889908297	856.589147286806	798.216276477133
S0240	150.94339622641516	117.94871794871788	99.57805907172981	111.1111111111111	173.91304347826087	150.20576131687255	141.25412541254093	146.78899082568833	153.93133997785134	168.3389074693425
S0241	22.012578616352197	35.8974358974359	30.37974683544302	34.18803418803419	32.2061191626409	25.3772290809328	34.98349834983493	44.34250764525997	40.42081949058692	42.3634336677815
S0242	0	0	0.8438818565400843	0	1.6103059581320451	0.6858710562414266	1.3201320132013201	0	0	0
S0243	0	0	4.219409282700422	0	1.6103059581320451	0	0	3.058103975535168	1.6611295681063123	2.229654403567447
S0244	2660.3773584905607	2507.6923076922903	3070.8860759493045	2959.4017094016767	3305.9581320450184	2650.2057613169945	3646.204620461731	3989.296636085696	2237.541528239328	2863.9910813822926
S0245	1566.0377358490653	1676.9230769230671	1900.4219409282339	2284.1880341880556	2561.996779388079	1891.632373113932	2438.943894389283	2840.978593272216	1377.6301218162137	1828.316610925325
S0246	1698.1132075471821	1656.4102564102468	2074.2616033754875	2036.3247863248264	2091.7874396135635	1807.956104252473	2354.4554455444095	2636.0856269113556	1658.9147286822674	1880.7134894091628
S0247	556.6037735849033	717.9487179487168	716.4556962025223	619.6581196581225	880.8373590982177	646.7764060356692	830.3630363036528	811.9266055045898	825.5813953488222	828.316610925292
S0248	424.52830188679116	615.3846153846151	594.9367088607529	566.2393162393176	673.1078904991875	569.2729766803834	734.6534653465533	752.2935779816528	700.9966777408515	646.599777034554
S0249	141.5094339622642	158.97435897435898	140.08438818565384	138.88888888888889	175.52334943639292	179.01234567901298	187.458745874587	207.95107033639184	179.4019933554809	176.14269788182858
S0250	6.289308176100628	10.256410256410255	11.814345991561185	8.547008547008547	3.2206119162640903	11.659807956104249	13.201320132013201	12.232415902140673	9.966777408637876	7.803790412486066
S0251	1858.4905660377526	2097.435897435884	2392.405063291092	2155.9829059829376	2755.2334943639075	2000.000000000084	2828.382838283621	3183.486238532162	1671.0963455150493	1917.5027870680276
S0252	622.6415094339593	1169.230769230764	1274.2616033755055	993.5897435897563	1660.2254428341587	1113.1687242798669	1421.7821782177996	1310.3975535168327	1311.7386489479845	1458.1939799331092
S0253	2106.91823899373	2071.7948717948584	2588.1856540083872	2235.0427350427603	3209.339774557104	2347.050754458266	2893.069306930477	3204.8929663609088	2547.065337763067	2663.3221850612526
S0254	1776.7295597484422	1641.0256410256316	2389.873417721472	1880.3418803419163	2669.8872785829167	2063.78600823054	2530.033003300162	2683.4862385321517	2268.5492801773053	2416.945373467087
S0255	1770.4402515723414	1523.0769230769147	2184.810126582236	1814.1025641025983	2357.4879227053275	1908.0932784637273	2343.2343234321997	2480.1223241590587	2014.3964562570834	2205.1282051282114
S0256	1647.7987421383757	1502.5641025640944	2470.886075949318	1927.3504273504645	2549.114331723024	1938.2716049383519	2390.0990099008404	2892.966360856315	2301.2181616833886	2463.7681159419963
S0257	1578.6163522012669	1651.2820512820417	2362.86919831219	1952.9914529914909	2684.380032206104	2268.861454046739	2702.3102310229115	2782.8746177370467	2201.5503875970326	2405.7971014492514
S0258	75.47169811320757	61.53846153846152	48.94514767932492	51.28205128205128	83.73590982286635	72.70233196159113	78.54785478547838	88.68501529052001	85.27131782945752	73.57859531772581
S0259	0	0	0	2.1367521367521367	1.6103059581320451	2.05761316872428	0	0	0	0
S0260	25.15723270440251	46.153846153846146	59.07172995780596	57.692307692307686	40.25764895330113	37.03703703703705	38.28382838283822	48.929663608562734	41.5282392026578	33.444816053511694
S0261	1817.6100628930974	1666.666666666657	2569.620253164506	1972.2222222222606	2644.1223832528062	2017.832647462362	2425.082508250671	2899.0825688073855	2463.455149501735	2190.6354515050252
S0262	1405.6603773584948	1307.6923076923013	1902.953586497854	1497.8632478632737	2128.8244766505973	1735.939643347119	1972.937293729278	2235.47400611624	1831.11849390932	1680.044593088082
S0263	1292.4528301886803	1097.435897435893	1451.4767932489192	1322.649572649594	1465.378421900171	1141.289437585767	1672.6072607260173	2053.516819571894	1143.4108527131807	1279.821627647704
S0264	1437.1069182389988	1174.3589743589691	1352.7426160337316	1371.7948717948943	1362.3188405797146	1076.817558299069	1503.6303630362706	1804.2813455657727	1089.147286821698	1141.583054626515
S0265	1056.6037735849002	820.5128205128184	1141.7721518987153	1066.2393162393307	1264.0901771336546	922.496570644739	1351.1551155115383	1567.2782874617922	915.2823920265611	1050.1672240802448
S0266	1081.7610062893034	943.5897435897404	1097.8902953586319	1145.2991452991619	1164.2512077294625	914.2661179698414	1228.3828382838317	1337.9204892966497	928.0177187153758	944.2586399107936
S0267	999.9999999999939	887.1794871794845	1145.1476793248755	1021.3675213675348	1286.6344605475044	971.8792866941246	1372.2772277227566	1542.8134556575103	936.8770764119427	1079.152731326623
S0268	1075.4716981132026	943.5897435897404	1227.0042194092619	1228.6324786324974	1291.4653784219008	1114.5404663923498	1422.4422442244002	1603.975535168215	978.959025470635	1130.434782608677
S0269	1440.2515723270492	1323.0769230769165	1607.5949367088313	1493.5897435897693	1723.0273752013118	1384.7736625514879	1824.4224422441491	2099.3883792049223	1299.5570321152027	1352.2853957636498
S0270	1361.6352201257891	1348.717948717942	1492.8270042193824	1525.6410256410522	1637.6811594203089	1292.8669410151313	1840.2640264025629	2131.4984709480423	1207.0874861572677	1364.5484949832714
S0271	1245.2830188679243	1230.769230769225	1535.8649789029257	1470.0854700854952	1695.6521739130656	1307.9561042524435	1916.8316831682293	2123.853211009204	1212.624584717623	1376.811594202893
S0272	701.2578616352165	661.5384615384609	810.9704641350096	760.6837606837672	940.4186795491023	745.5418381344405	960.3960396039881	1197.247706422029	691.5836101882493	709.0301003344395
S0273	1078.616352201253	1082.0512820512777	1203.37552742614	1226.4957264957452	1228.6634460547477	1017.1467764060615	1365.0165016501503	1503.0581039755523	1007.7519379844771	1046.8227424748934
S0274	1028.3018867924466	928.2051282051251	1059.0717299577889	893.1623931624032	983.8969404186668	921.8106995884975	1231.6831683168346	1353.211009174326	898.1173864894629	915.2731326644182
S0275	1034.5911949685474	743.5897435897422	1062.4472573839491	989.3162393162519	1011.272141706911	851.1659807956264	1183.4983498349927	1295.1070336391565	867.6633444075145	886.2876254180428
S0276	169.81132075471706	251.28205128205147	265.8227848101275	273.5042735042735	238.32528180354268	216.04938271605067	254.78547854785415	269.1131498470951	292.91251384274307	302.11817168338956
S0277	773.5849056603731	733.333333333332	876.7932489451347	764.9572649572716	975.8454106280067	775.720164609065	1066.0066006600907	1165.1376146789091	764.11960132889	832.7759197324267
S0278	534.5911949685512	569.2307692307694	664.1350210970382	572.6495726495742	677.9388083735836	531.5500685871027	737.293729372956	799.6941896024489	583.6101882613414	578.5953177257502
S0279	779.8742138364737	1010.2564102564064	1010.970464135005	888.8888888888988	1109.50080515297	868.9986282579046	1120.1320132013377	1256.880733944966	800.1107419711926	835.005574135994
S0280	836.4779874213789	753.8461538461523	884.3881856539953	739.3162393162453	847.0209339774453	700.2743484225036	1001.9801980198314	1058.103975535176	714.2857142857017	732.4414715718965
S0281	707.5471698113171	666.666666666666	764.556962025306	702.991452991458	818.035426731069	632.3731138545984	876.5676567657009	964.8318042813514	641.749723145061	717.9487179487088
S0282	987.4213836477927	1041.025641025637	1247.2573839662234	1051.2820512820654	1167.4718196457268	997.2565157750589	1425.0825082508024	1571.865443425095	953.4883720930054	1015.6075808249484
S0283	1132.0754716981098	1030.7692307692269	1488.607594936682	1170.9401709401882	1623.1884057971197	1208.5048010974308	1478.5478547854489	1879.2048929663858	1493.3554817276413	1457.0791527313254
S0284	1264.1509433962267	923.07692307692	1794.9367088607257	1380.341880341903	1950.0805152979422	1563.1001371742693	1955.1155115510626	2336.391437308903	1790.6976744187257	1851.7279821627844
S0285	893.0817610062841	1051.2820512820472	1318.143459915589	1108.9743589743746	1829.3075684380324	1338.8203017833096	1653.4653465346007	1767.5840978593499	1367.1096345515384	1401.3377926421363
S0286	864.7798742138315	1276.9230769230708	1404.2194092826755	1151.7094017094184	1975.8454106280562	1388.2030178326952	1636.3036303629858	1677.3700305810605	1392.0265780731377	1432.5529542920822
S0287	474.84276729559576	835.8974358974336	887.7637130801555	767.0940170940238	987.1175523349308	819.6159122085189	1023.1023102310534	1010.7033639143799	1023.255813953469	976.58862876252
S0288	0	5.128205128205128	2.531645569620253	4.273504273504273	3.2206119162640903	4.801097393689986	1.9801980198019802	0	5.537098560354376	5.574136008918618
S0289	654.0880503144622	574.3589743589745	751.054852320665	602.5641025641049	806.7632850241449	610.4252400548714	876.5676567657009	961.7737003058162	601.328903654475	714.6042363433578
S0290	163.52201257861643	184.61538461538467	192.40506329113964	160.25641025641025	201.28824476650564	165.2949245541842	221.78217821782124	233.94495412844083	160.02214839424101	175.02787068004486
S0291	1628.9308176100733	1630.7692307692214	1794.0928270041857	1741.4529914530237	1962.9629629629992	1527.434842249713	2099.6699669965883	2634.556574923588	1544.8504983389464	1678.9297658862981
S0292	1616.3522012578717	1902.5641025640907	2058.2278481012263	2040.5982905983308	2264.090177133677	1735.2537722908776	2236.9636963695075	2730.8868501529478	1791.8050941307968	1868.4503901895412
S0293	1305.031446540882	1502.5641025640944	1743.4599156117818	1525.6410256410522	2012.8824476650952	1561.042524005545	1970.2970297028758	2051.9877675841262	1633.9977851606682	1702.3411371237576
S0294	223.27044025157244	317.94871794871824	289.4514767932493	277.77777777777777	286.6344605475035	227.0233196159137	262.04620462046165	293.57798165137604	277.40863787375116	275.36231884058014
S0295	506.28930817609864	635.8974358974355	710.5485232067418	561.9658119658133	911.433172302726	606.3100137174226	704.9504950495224	788.9908256880756	700.9966777408515	678.9297658862804
S0296	44.0251572327044	51.28205128205127	52.320675105485265	17.094017094017094	40.25764895330113	32.23593964334708	47.52475247524744	55.045871559633085	45.40420819490588	35.674470457079146
S0297	9.433962264150942	5.128205128205128	1.6877637130801686	0	1.6103059581320451	5.486968449931412	2.6402640264026402	1.529051987767584	3.322259136212625	1.1148272017837235
S0298	9.433962264150942	0	5.063291139240507	8.547008547008547	6.4412238325281805	8.230452674897117	2.6402640264026402	7.6452599388379205	4.983388704318938	5.574136008918618
S0299	883.6477987421332	887.1794871794845	1016.0337552742454	905.9829059829163	969.4041867954786	729.0809327846453	988.7788778878177	1353.211009174326	789.5902547065195	817.1683389074553
S0300	911.9496855345858	856.410256410254	972.151898734162	985.0427350427475	1001.6103059581189	820.3017832647604	1075.2475247524987	1360.856269113164	811.1849390919011	812.7090301003207
S0301	1053.4591194968498	1046.153846153842	1199.9999999999798	1202.991452991471	1173.9130434782553	1017.1467764060615	1419.1419141913973	1581.0397553517007	977.2978959025287	1081.3823857301907
S0302	1267.295597484277	1358.974358974352	1420.2531645569368	1414.5299145299382	1484.7020933977565	1224.2798353909845	1700.3300330032414	1862.385321100942	1197.120708748628	1256.4102564102445
S0303	1028.3018867924466	1189.7435897435844	1272.5738396624254	1179.487179487197	1386.4734299516965	1058.984910836791	1436.9636963696128	1701.8348623853424	1111.849390919155	1008.9186176142464
S0304	1003.1446540880441	907.6923076923048	1159.4936708860566	1211.5384615384799	1141.7069243156127	938.2716049382927	1239.6039603960414	1500.000000000017	959.5791805093951	974.3589743589527
S0305	1182.3899371069162	1251.2820512820454	1373.8396624472332	1423.076923076947	1339.7745571658647	1149.5198902606646	1522.7722772276873	1824.1590214067517	1185.4928017718817	1245.2619843924067
S0306	1144.6540880503114	1123.0769230769183	1302.1097046413277	1183.7606837607013	1276.9726247987116	1004.1152263374736	1362.376237623748	1636.0856269113349	1014.3964562569022	1035.6744704570556
S0307	1402.5157232704444	1564.1025641025553	1778.9029535864645	1446.581196581221	1636.0708534621767	1358.0246913580706	1811.8811881187382	2079.5107033639433	1360.465116279112	1469.342251950947
S0308	701.2578616352165	810.2564102564082	1010.126582278465	965.8119658119778	966.1835748792146	832.6474622771068	1176.897689768987	1299.6941896024593	797.3421926910155	888.5172798216101
S0309	257.8616352201259	569.2307692307694	566.2447257383907	465.81196581196576	613.5265700483029	499.3141289437548	661.386138613877	659.0214067278282	614.6179401993252	685.6187290969824
S0310	270.44025157232704	384.61538461538504	369.6202531645555	264.95726495726495	566.8276972624744	333.3333333333335	439.6039603960464	449.5412844036671	521.0409745293383	472.6867335562996
S0311	1135.2201257861602	1271.7948717948657	1317.2995780590488	1211.5384615384799	1436.3929146537926	1082.9903978052423	1465.3465346534374	1767.5840978593499	1138.9811738648964	1109.2530657747852
S0312	1201.2578616352187	1348.717948717942	1420.2531645569368	1290.598290598311	1471.8196457326994	1208.5048010974308	1567.6567656765262	1845.5657492354983	1280.7308970099944	1256.4102564102445
S0313	946.540880503139	830.7692307692286	1028.6919831223465	948.7179487179602	1064.4122383252704	913.5802469135999	1204.620462046211	1406.7278287461925	865.4485049833728	937.5696767000916
S0314	1201.2578616352187	1174.3589743589691	1274.2616033755055	1252.1367521367715	1272.1417069243153	1052.8120713306178	1396.0396039603772	1749.2354740061385	1107.4197120708707	1125.975473801542
S0315	295.59748427672935	482.05128205128267	453.16455696202195	420.9401709401709	607.0853462157748	478.05212620027106	579.5379537953919	562.6911314984684	564.2303433001015	643.255295429203
S0316	1613.2075471698213	1487.179487179479	1945.9915611813974	1559.8290598290873	2151.368760064444	1621.399176954794	1910.8910891088242	2267.58409785936	1785.1605758583703	1755.8528428093791
S0317	1512.5786163522084	1774.3589743589637	1207.5949367088404	1713.6752136752452	2202.898550724665	2064.4718792867816	2145.8745874586284	2102.4464831804576	1254.1528239202885	1219.6209587513797
S0318	3188.67924528299	3871.794871794842	4607.594936708763	4245.726495726361	4578.099838969222	3925.9259259261235	4779.537953794915	5299.694189602184	4249.72314507165	4344.481605350854
S0319	1905.6603773585086	1923.076923076911	2477.6371308016387	2096.1538461538826	3115.942028985454	2212.6200274349385	2732.0132013199373	2874.6177370031037	2359.9114064231317	2393.5340022296323
S0320	650.9433962264119	1184.6153846153793	1178.059071729938	897.4358974359076	1628.019323671516	1074.7599451303447	1325.412541254116	1392.966360856284	1359.3576965670409	1332.2185061315417
S0321	0	0	0.8438818565400843	4.273504273504273	3.2206119162640903	2.05761316872428	0	0	2.2148394241417497	1.1148272017837235
S0322	937.1069182389881	1010.2564102564064	1342.6160337552508	1158.119658119675	1487.9227053140207	1067.2153635116886	1335.3135313531245	1417.4311926605658	1244.1860465116488	1176.1426978818122
S0323	3459.119496855305	3897.4358974358674	5145.147679324785	4801.282051281872	6085.346215780683	4430.04115226338	5566.336633662798	6001.5290519873115	4975.636766333943	4929.76588628722
S0324	754.7169811320714	733.333333333332	1113.080168776353	935.897435897447	1276.9726247987116	992.4554183813686	1227.0627062706305	1223.2415902140785	1074.1971207087383	931.9955406911732
S0325	493.7106918238975	651.2820512820507	918.9873417721379	822.6495726495808	1117.5523349436307	844.9931412894532	988.118811881217	1093.2721712538312	960.1328903654305	958.7513935339813
S0326	169.81132075471706	425.64102564102615	420.2531645569594	354.7008547008547	608.6956521739069	393.6899862825776	524.7524752475349	454.12844036696976	503.32225913620465	513.9353400222974
S0327	0	0	0	0	0	0	0	0	0	0
S0328	880.5031446540829	5302.56410256406	4396.624472573747	4899.572649572462	6045.088566827386	4407.407407407427	5186.798679867468	5657.4923547397	5150.0553709850665	6131.549609809893
S0329	1380.5031446540916	7969.230769230702	6327.426160337416	6811.965811965471	8661.835748791993	6488.340192042659	7459.405940593241	8016.81957186443	7499.999999998929	8646.599777033594
S0330	0	0	0	0	0	0	0	0	0	0
S0331	3034.5911949685315	3384.6153846153593	4371.308016877545	4215.811965811833	4953.301127213956	4081.6186556929365	4885.808580857607	5469.418960244339	4151.7165005534	4215.1616499439615
S0332	1088.0503144654042	1174.3589743589691	1420.2531645569368	1356.837606837629	1668.2769726248193	1302.4691358025118	1464.0264026402363	1856.2691131498716	1370.4318936877517	1314.3812709030012
S0333	1323.8993710691843	1548.71794871794	1791.5611814345655	1807.6923076923417	2167.471819645763	1932.7846364884201	2200.660066006476	2304.281345565783	1514.9501661130273	1810.4793756967845
S0334	125.78616352201263	143.58974358974356	141.77215189873402	91.88034188034187	165.86151368760065	131.00137174211227	137.95379537953764	169.72477064220215	176.07973421926835	187.29096989966584
S0335	3.144654088050314	5.128205128205128	1.6877637130801686	2.1367521367521367	0	0.6858710562414266	3.3003300330033003	0	4.4296788482835	2.229654403567447
S0336	9.433962264150942	10.256410256410255	17.721518987341774	2.1367521367521367	6.4412238325281805	9.60219478737997	5.2805280528052805	4.587155963302752	15.503875968992253	14.49275362318841
S0337	2050.314465408827	2128.2051282051143	2789.0295358649228	2198.717948717977	3233.4943639290827	2373.113854595442	2767.656765676368	3460.2446483181006	2557.0321151717026	2599.77703455959
S0338	4113.2075471697435	4369.230769230735	5632.067510548402	5211.538461538249	6553.945249597067	4848.422496570398	6305.61056105544	6793.577981650701	5105.204872646206	5717.948717948194
S0339	2245.2830188679377	2717.9487179486987	3218.565400843816	2999.999999999964	3692.431561996675	2980.1097393691402	3445.5445544551567	3724.7706422018982	2933.001107419679	2994.4258639909685
S0340	1930.8176100629119	2041.025641025628	2386.4978902953117	2102.5641025641385	2718.1964573268738	2143.3470507545503	2559.075907590587	2989.296636085675	2276.854928017835	2335.5629877368874
S0341	1261.0062893081763	1646.1538461538366	1849.78902953583	1809.829059829094	2214.170692431588	1849.7942386832026	2203.3003300328783	2333.3333333333676	1629.0143964563483	1780.3790412486223
S0342	1421.3836477987468	1564.1025641025553	1995.7805907172612	2036.3247863248264	2239.9355877616986	1980.7956104253228	2425.082508250671	2480.1223241590587	1874.307862680092	1857.3021181717033
S0343	1632.0754716981237	1615.3846153846061	2363.71308016873	2049.1452991453393	2322.0611916264256	1943.0727023320421	2380.8580858084324	2652.9051987767994	2201.5503875970326	2222.9654403567483
S0344	1119.4968553459082	1282.0512820512758	1657.383966244695	1467.948717948743	1813.204508856711	1565.1577503429937	1758.4158415840918	2012.2324159021684	1541.5282392027332	1561.872909699001
S0345	1490.5660377358556	1651.2820512820417	2023.6286919830834	1989.3162393162781	2016.1030595813595	1800.411522633817	2196.6996699668725	2331.8042813456	1989.4795127354841	1975.4738015607843
S0346	2962.2641509433774	3138.4615384615154	4534.177215189778	4371.7948717947265	4750.402576489336	3980.1097393691994	4929.372937293245	5235.474006115964	4290.697674418263	4633.221850612795
S0347	1207.5471698113195	1420.512820512813	1690.2953586497576	1504.2735042735303	1904.9919484702425	1596.0219478738597	1833.0033003299566	2013.761467889936	1664.4518272426228	1597.547380156082
S0348	1317.6100628930835	1471.7948717948639	1946.8354430379375	1897.4358974359338	2117.552334943674	1801.7832647463	2044.8844884487405	2198.7767584098174	1824.4739756368936	1892.9765886287844
S0349	1484.2767295597548	1369.2307692307622	2034.5991561181042	1576.9230769231049	2285.024154589392	1724.279835391014	2061.386138613755	2611.6207951070737	1833.8870431894977	1986.6220735786221
S0350	974.8427672955916	1051.2820512820472	1524.8945147679049	1151.7094017094184	1632.8502415459125	1251.7146776406432	1499.0099009900666	1683.486238532131	1292.9125138427762	1151.616499442569
S0351	1981.1320754717183	1630.7692307692214	2644.7257383965716	2032.051282051322	2421.9001610306036	2024.6913580247767	2425.7425742572714	3058.1039755352176	2361.0188261352023	2249.7212931995537
S0352	5194.96855345916	2517.9487179487005	6669.198312236143	4596.153846153683	5590.982286634189	3890.9465020578086	5741.91419141855	8050.458715595308	5947.397563675915	5567.447045707414
S0353	3201.2578616351907	1430.7692307692232	3858.2278481011854	2403.8461538461656	3468.5990338163406	2447.8737997257617	3384.818481847904	4870.030581039612	3928.017718715134	3331.103678929602
S0354	1908.805031446559	2097.435897435884	3029.5358649788413	2626.06837606837	3615.1368760063438	2670.7818930042386	3320.132013201048	3949.541284403738	4040.420819490302	3518.3946488292395
S0355	3298.742138364746	2989.743589743568	4480.168776371213	3155.9829059828576	4776.167471819446	3679.6982167354367	4062.7062706266925	4879.204892966215	4359.357696566642	4218.506131549312
S0356	1962.2641509434159	2112.820512820499	2807.594936708804	2258.547008547032	3090.1771336553434	2517.14677640615	2979.537953795152	3244.648318042867	2732.5581395348963	2811.5942028984655
S0357	2606.9182389937077	3071.7948717948493	3412.658227848031	3542.7350427349634	4083.7359098227275	3036.3511659809406	3983.4983498346237	4152.905198776813	3284.606866002102	4198.439241917208
S0358	2933.962264150926	2651.2820512820326	4869.1983122361835	3273.5042735042157	4911.433172302526	3978.7379972567164	5076.567656765173	5718.654434250387	4687.153931339546	4664.437012262734
S0359	1383.647798742142	1733.333333333323	2356.9620253164094	1737.1794871795194	2417.069243156208	1875.1714677641369	2174.257425742453	2711.0091743119688	2261.9047619048815	2211.817168338913
S0360	22.012578616352197	82.05128205128202	33.75527426160336	51.28205128205128	61.191626409017715	47.32510288065842	61.38613861386126	51.98776758409791	55.37098560354379	51.282051282051306
S0361	0	5.128205128205128	0	0	0	0	1.3201320132013201	4.587155963302752	1.6611295681063123	0
S0362	0	0	3.375527426160337	0	3.2206119162640903	2.05761316872428	1.9801980198019802	1.529051987767584	1.1074197120708749	2.229654403567447
S0363	1056.6037735849002	1046.153846153842	1554.4303797468071	1348.2905982906202	1655.3945249597623	1371.0562414266585	1621.7821782177732	1704.8929663608776	1483.9424141750371	1451.5050167224065
S0364	0	0	0	0	0	0	0	0	0	0
S0365	2062.8930817610276	1543.589743589735	2275.105485232023	1873.9316239316597	2310.7890499195023	1988.340192043979	2456.1056105608977	3025.9938837920977	1908.6378737542955	2163.87959866222
S0366	399.37106918238885	712.8205128205117	794.0928270042083	529.9145299145304	1028.9855072463636	702.331961591228	902.9702970297284	892.9663608562735	1111.2956810631194	1121.5161649944068
S0367	2125.786163522031	1805.1282051281942	2796.6244725737834	2034.1880341880742	2835.7487922705027	2120.713305898582	2629.042904290248	3207.951070336444	2236.434108527257	2347.8260869565065
S0368	2474.8427672956004	1656.4102564102468	3010.97046413496	2262.820512820536	3170.6924315619385	2262.6886145405656	3041.584158415606	3334.862385321156	2397.563676633533	2258.639910813822
S0369	2506.289308176102	815.3846153846133	2812.6582278480446	1869.6581196581553	2470.2093397745607	1725.651577503497	2543.894389438774	3544.3425076453195	2571.982281284656	2459.308807134862
S0370	2808.176100628919	1174.3589743589691	3133.3333333332694	2200.854700854729	2840.5797101448984	1943.7585733882836	2970.9570957093447	3772.1712538226943	2766.8881506090856	2529.542920847226
S0371	625.7861635220096	938.4615384615353	1259.9156118143244	846.1538461538549	1417.069243156207	1060.356652949274	1444.8844884488196	1463.3027522935943	1848.2834994464217	1542.9208472686767
S0372	1427.6729559748476	1317.9487179487114	1894.5147679324534	1602.5641025641312	2011.272141706963	1663.923182441765	2021.1221122111199	2178.8990825688384	1648.3942414175922	1677.8149386845143
S0373	2157.232704402533	2025.6410256410127	2627.0042194092302	2207.264957264985	2880.837359098196	2336.0768175584026	2863.3663366334513	3188.073394495465	2348.28349944639	2418.0602006688705
S0374	2811.320754716969	1846.1538461538348	3305.4852320674427	2611.1111111111063	3533.0112721416167	2577.503429355399	3430.3630363033435	4114.678899082634	3232.5581395347826	3163.879598662069
S0375	2066.0377358490778	1374.3589743589673	2729.957805907118	2123.931623931658	2594.2028985507172	2069.9588477367133	2636.303630362854	3351.6819571866	2414.174972314592	2602.006688963157
S0376	1893.081761006307	1271.7948717948657	2267.5105485231625	1880.3418803419163	2291.4653784219195	1701.6460905350457	2361.056105610415	2865.443425076498	2169.4352159469845	2390.1895206242816
S0377	1899.3710691824078	1158.974358974354	2406.7510548522732	1950.8547008547387	2640.9017713365424	1947.187928669491	2505.6105610559407	3145.2599388379717	2374.3078626800498	2430.3232998884896
S0378	3069.1823899370834	1599.999999999991	3666.6666666665906	2320.512820512839	3626.409017713267	2412.894375857447	3364.356435643286	3935.7798165138292	3755.813953488152	3404.682274247317
S0379	2742.1383647798652	2010.2564102563974	3518.143459915539	2435.897435897445	3658.615136875905	2822.359396433603	3374.9174917488954	4159.021406727882	3337.763012181492	2988.8517279820508
S0380	1059.7484276729506	1061.5384615384573	1526.582278480985	1401.709401709425	1766.5056360708793	1408.7791495199392	1691.749174917434	1740.0611620795328	1342.7464008859747	1244.147157190623
