sampleID	trpS	DUF3470	ACP	RpsL	NQO	CarD	UBQ	TPR_2	RelA	CJE
S0482	1446.4464464464309	1567.9012345678873	1396.624472573834	1092.1409214092068	1258.799171842651	1008.5470085469997	950.8196721311435	312.643678160919	1519.7934595524982	989.8373983739801
S0483	1604.6046046045867	1515.432098765419	1510.5485232067429	1168.0216802167938	1414.0786749482347	909.6459096459034	999.9999999999957	317.24137931034426	1437.7510040160666	1189.024390243896
S0484	1309.3093093092957	1364.1975308641865	1236.2869198312217	1108.4010840108326	1238.09523809524	783.882783882781	762.2950819672103	312.643678160919	1165.806081468734	953.2520325203221
S0485	1387.3873873873727	1543.2098765431963	1455.6962025316386	1325.2032520325097	1366.459627329189	923.0769230769165	978.1420765027281	200.0000000000001	1278.2558806655213	1117.8861788617833
S0486	1743.7437437437238	1978.3950617283751	1856.5400843881696	1539.2953929539158	1755.6935817805188	1123.3211233211114	1040.9836065573725	344.82758620689566	1656.3396442914543	1416.666666666657
S0487	1711.7117117116923	1509.2592592592462	1704.6413502109579	1379.403794037929	1509.316770186326	1059.8290598290496	964.4808743169358	347.1264367816083	1512.9087779690215	1176.8292682926767
S0488	1717.7177177176982	1645.0617283950467	1729.9578059071598	1542.0054200541867	1372.6708074534124	1094.0170940170829	1043.715846994531	314.94252873563164	1597.246127366612	1268.2926829268217
S0489	1058.0580580580481	956.7901234567851	1059.071729957808	777.7777777777751	913.0434782608786	621.489621489623	704.9180327868828	275.86206896551715	1024.0963855421703	896.3414634146319
S0490	1064.064064064054	1046.29629629629	1160.3375527426158	777.7777777777751	1043.478260869575	666.666666666667	576.5027322404355	195.40229885057482	1004.0160642570298	908.5365853658512
S0491	1225.2252252252129	1231.4814814814724	1122.3628691983129	880.7588075880717	1049.6894409937984	697.1916971916967	653.0054644808722	303.44827586206856	1062.5358577165823	857.7235772357707
S0492	2680.680680680647	2854.938271604906	2713.080168776336	1959.349593495915	2701.8633540372803	1843.7118437118124	1732.240437158461	625.2873563218377	2775.1004016064303	1924.7967479674626
S0493	1951.951951951929	2089.506172839485	1953.586497890277	1785.9078590785734	1925.4658385092903	1197.8021978021839	1336.0655737704853	443.6781609195382	2018.3591508892748	1465.4471544715343
S0494	2370.3703703703413	2308.6419753086175	1835.443037974668	1669.376693766922	2186.335403726686	1428.5714285714084	1713.1147540983518	763.2183908045981	2556.5117613310426	1798.7804878048628
S0495	4335.335335335278	3925.925925925878	4050.6329113923393	3455.284552845487	4020.7039337475157	2902.3199023198426	3516.3934426229307	1098.8505747126449	4433.734939759043	3558.9430894308534
S0496	4062.0620620620084	3530.864197530822	3852.320675105424	3222.222222222184	3809.5238095238988	2687.4236874236335	3139.3442622950643	1183.9080459770096	4289.730349971321	3479.6747967479278
S0497	2715.7157157156817	2240.7407407407172	2472.5738396624174	1972.89972899727	2563.1469979296103	1575.091575091551	2316.93989071037	834.482758620691	3014.3430866322483	2341.463414634123
S0498	3036.0360360359973	2898.148148148115	2658.2278481012318	2151.7615176151535	2993.7888198758096	2040.2930402930037	2322.404371584687	977.0114942528768	3421.6867469879576	2329.268292682904
S0499	48111.11111111042	46919.75308643576	41911.39240506175	36219.51219512144	45732.91925467799	31361.41636142569	36838.79781421286	12344.82758620649	50442.914515207856	38451.21951220475
S0500	1637.6376376376193	1716.0493827160333	1675.1054852320556	1517.615176151748	1606.6252587991585	1086.6910866910757	1521.8579234972601	448.2758620689634	1876.0757314974214	1426.829268292673
S0501	2032.032032032008	1712.962962962947	1434.599156118137	1558.2655826558125	1662.5258799171686	1247.8632478632326	1644.8087431693905	781.6091954022995	1792.3121055651206	1569.1056910568986
S0502	1243.2432432432306	1018.5185185185126	1012.6582278481042	1184.2818428184196	1093.1677018633618	691.0866910866907	1090.1639344262246	328.73563218390734	1299.4836488812414	1254.0650406503992
S0503	862.8628628628558	1064.8148148148082	751.0548523206769	1130.0813008130003	819.8757763975233	518.9255189255232	587.4316939890693	245.97701149425302	857.1428571428586	823.1707317073159
S0504	6362.362362362275	4595.679012345621	4396.624472573766	5075.880758807523	5786.74948240151	3851.037851037766	5218.579234972834	1993.1034482758307	6130.235226620779	5101.626016260099
S0505	3270.270270270228	2635.802469135773	2649.789029535831	3176.1517615175776	2968.9440993789135	2062.271062271025	2631.147540983592	942.5287356321867	3312.105565117619	3040.6504065040317
S0506	1750.7507507507307	1586.4197530864055	1409.282700421935	2195.121951219489	1451.3457556935748	959.7069597069521	1254.0983606557318	356.32183908045874	1810.671256454392	1770.3252032520177
S0507	4374.374374374316	3475.308641975267	3189.873417721473	3788.6178861788153	3664.5962732920048	2760.683760683705	3748.633879781399	1298.8505747126376	4143.430866322439	3369.9186991869537
S0508	1642.6426426426242	1354.9382716049274	1497.8902953586419	2203.252032520302	1629.3995859213107	930.4029304029236	1183.060109289612	257.4712643678162	1717.7280550774556	1662.6016260162469
S0509	1957.957957957935	2175.9259259259034	1590.717299578049	2785.907859078559	1888.1987577639502	1173.38217338216	1412.568306010922	434.4827586206877	2022.375215146303	1884.1463414633981
S0510	2713.7137137136797	2370.370370370345	2025.3164556961826	1962.059620596186	2349.896480331252	1653.235653235627	2024.5901639344154	811.4942528735643	2502.008032128518	1873.983739837382
S0511	1574.5745745745571	1496.9135802469007	1101.2658227848112	1658.5365853658382	1623.1884057970874	947.4969474969403	1218.5792349726719	464.36781609195174	1686.1732644865203	1467.4796747967375
S0512	1424.4244244244092	1404.3209876543094	962.0253164556989	1289.9728997289872	1505.1759834368438	921.8559218559153	1021.8579234972633	436.78160919540034	1565.6913367756767	1296.7479674796668
S0513	2449.4494494494193	1999.9999999999798	1590.717299578049	2002.7100271002505	2153.2091097308244	1426.129426129406	2092.896174863377	951.7241379310374	2472.174411933452	1772.357723577221
S0514	1477.4774774774614	1274.6913580246817	1050.6329113924073	1300.813008130071	1376.8115942028946	935.2869352869284	1081.9672131147493	402.2988505747111	1572.0022948938638	1306.910569105683
S0515	953.9539539539455	984.5679012345624	594.9367088607606	1111.1111111111036	737.0600414078741	533.5775335775375	642.0765027322384	232.18390804597715	981.6408491107303	778.455284552845
S0516	3239.2392392391976	2777.7777777777465	2282.7004219409027	2886.1788617885845	2834.368530020726	1870.5738705738386	2204.9180327868735	721.83908045977	2989.0992541595	2211.382113821117
S0517	1779.7797797797593	1746.913580246897	1472.57383966244	1967.479674796728	1643.8923395444986	1107.448107448096	1267.759562841524	342.52873563218304	1923.1210556511794	1754.065040650392
S0518	1073.073073073063	1246.9135802469043	940.9282700421967	1476.9647696476836	985.5072463768216	676.4346764346765	721.3114754098335	149.42528735632192	1210.556511761333	1018.2926829268253
S0519	2243.243243243216	1922.8395061728204	1578.059071729948	1962.059620596186	1867.494824016539	1413.9194139193942	1849.7267759562744	641.3793103448264	2251.2908777969055	1715.4471544715307
S0520	1275.2752752752622	1327.16049382715	1000.0000000000028	1460.7046070460578	1198.7577639751587	752.1367521367501	844.2622950819639	280.4597701149424	1453.8152610441791	1083.3333333333285
S0521	1505.505505505489	1645.0617283950467	1388.1856540084334	2059.6205962059407	1391.3043478260824	860.8058608058559	967.2131147540942	165.51724137931043	1666.6666666666695	1499.999999999989
S0522	3357.357357357314	3191.3580246913207	2700.421940928235	2707.317073170701	2993.7888198758096	2035.409035408999	2693.9890710382365	843.6781609195417	3273.666092943207	2579.2682926829
S0523	3065.065065065026	2608.024691357996	2101.2658227847887	3113.8211382113454	2619.0476190476265	1905.982905982873	2073.7704918032678	868.9655172413811	3302.925989672983	2825.20325203249
S0524	1204.2042042041921	1324.0740740740637	717.2995780590734	1235.772357723568	991.7184265010453	656.8986568986575	707.6502732240413	340.2298850574704	1194.4922547332205	1022.3577235772317
S0525	2910.910910910874	2429.012345678986	2080.168776371287	2414.634146341437	2720.4968944099523	1918.192918192885	2398.9071038251236	1144.827586206896	2986.804360298341	2443.0894308942843
S0526	1772.7727727727524	1466.049382716037	1438.8185654008373	1707.3170731707155	1619.0476190476052	1076.9230769230662	1204.9180327868796	462.0689655172391	1885.2553069420571	1538.6178861788503
S0527	1081.0810810810708	1120.370370370363	877.6371308016901	1457.9945799457869	933.7474120082909	600.7326007326028	551.9125683060095	275.86206896551715	1104.9913941480224	989.8373983739801
S0528	2490.4904904904597	2080.2469135802257	1852.3206751054693	2067.7506775067536	2480.3312629399566	1543.3455433455201	1928.9617486338695	944.8275862068994	2508.892713711995	2079.2682926829075
S0529	1756.7567567567366	1533.9506172839372	1248.9451476793226	1766.9376693766767	1681.1594202898386	1147.7411477411351	1234.9726775956226	512.6436781609167	1982.2145725760217	1556.9105691056793
S0530	2168.168168168142	2064.814814814794	1919.8312236286745	2834.688346883436	1944.0993788819603	1411.4774114773918	1478.1420765027249	544.8275862068941	2215.720022948942	2014.2276422764044
S0531	2188.188188188162	1691.3580246913423	1561.1814345991468	1523.03523035229	1871.6356107660213	1384.6153846153657	1806.0109289617392	1000.0000000000035	2107.286288009183	1737.8048780487661
S0532	2992.992992992955	2679.0123456789825	2185.6540084387952	2878.0487804877716	2668.7370600414188	2070.8180708180334	2142.076502732229	885.0574712643698	3158.9213998852606	2792.6829268292386
S0533	2584.5845845845524	2617.283950617255	2113.9240506328897	3246.6124661246226	2167.7018633540138	1489.6214896214678	1707.650273224035	648.2758620689644	2608.1468732071185	2290.6504065040426
S0534	1894.8948948948728	1564.814814814801	1312.2362869198275	1542.0054200541867	1776.39751552793	1235.6532356532207	1647.540983606549	724.1379310344827	1974.1824440619655	1439.0243902438924
S0535	3349.349349349306	2919.7530864197197	2223.628691983098	2840.108401083978	2956.5217391304654	2203.907203907163	2644.8087431693843	1303.4482758620627	3292.0252438324783	2623.983739837371
S0536	2271.2712712712437	2367.2839506172586	1902.9535864978732	2495.934959349566	2124.2236024844456	1365.0793650793466	1674.8633879781335	701.1494252873559	2395.295467584628	2079.2682926829075
S0537	2850.850850850815	2521.6049382715773	2037.9746835442836	2243.9024390243662	2401.6563146997855	1808.302808302778	2275.9562841529932	1377.0114942528646	2975.3298909925466	2384.146341463391
S0538	2985.985985985948	2753.0864197530555	2147.6793248944923	2682.9268292682623	2633.540372670816	2062.271062271025	2136.612021857912	949.4252873563247	3142.857142857148	2558.943089430868
S0539	2269.2692692692417	2311.728395061704	1953.586497890277	2555.555555555527	1871.6356107660213	1378.5103785103597	1685.7923497267673	567.8160919540209	2184.7389558232967	2038.617886178843
S0540	2721.7217217216876	2040.1234567901026	1654.008438818554	1937.6693766937474	2217.391304347806	1641.0256410256152	2377.049180327856	1296.551724137925	2661.5031554790635	2079.2682926829075
S0541	2137.1371371371115	1913.5802469135613	1658.2278481012543	1853.6585365853475	1952.3809523809248	1405.3724053723859	1565.5737704917954	818.3908045977023	2287.4354561101586	1780.4878048780338
S0542	1122.1221221221113	1098.7654320987583	945.1476793248971	1197.8319783197744	985.5072463768216	744.810744810743	896.1748633879745	282.758620689655	1055.0774526678158	995.9349593495898
S0543	1874.874874874853	1722.222222222206	1506.3291139240425	2048.780487804857	1550.7246376811484	1208.7912087911945	1377.0491803278621	514.9425287356294	1933.4480780263946	1798.7804878048628
S0544	2988.988988988951	2712.9629629629326	2303.7974683544044	2628.726287262843	2846.7908902691743	2084.2490842490465	2480.874316939877	1280.459770114937	3180.7228915662704	2857.7235772357417
S0545	2030.030030030006	1765.4320987654153	1489.4514767932412	1758.8075880758638	1724.637681159402	1206.3492063491922	1431.6939890710312	590.8045977011476	1986.2306368330499	1664.63414634145
S0546	4472.472472472413	3669.753086419709	3270.042194092779	3341.4634146341064	3376.811594202958	2848.5958485957904	3286.8852459016207	1839.0804597700892	4111.876075731504	3276.4227642276055
S0547	2193.1931931931667	1956.7901234567705	1506.3291139240425	2024.3902439024182	2016.5631469978994	1395.6043956043764	1631.1475409835982	673.5632183908039	2333.907056798627	1926.8292682926658
S0548	1203.2032032031912	1030.864197530858	953.586497890298	1517.615176151748	1095.238095238103	730.1587301587288	748.633879781418	312.643678160919	1217.4411933448098	1042.682926829264
S0549	1392.3923923923776	1290.1234567901136	831.2236286919853	899.7289972899684	1283.6438923395444	879.1208791208737	912.5683060109252	524.1379310344801	1410.7860011474493	1119.9186991869865
S0550	867.8678678678607	814.8148148148118	763.7130801687782	1043.3604336043295	836.4389233954531	527.4725274725315	658.4699453551891	204.5977011494254	927.7108433734955	802.8455284552837
S0551	1587.58758758757	1552.4691358024554	1506.3291139240425	2043.360433604315	1320.9109730848845	1046.3980463980365	1180.3278688524535	386.20689655172276	1664.9454962708003	1512.1951219512084
S0552	2463.463463463433	2364.197530864172	2135.0210970463913	2628.726287262843	2095.2380952380668	1495.7264957264738	1825.1366120218484	680.4597701149419	2417.6706827309276	2144.3089430894106
S0553	1576.576576576559	1376.543209876532	1274.2616033755246	1574.5257452574383	1616.977225672864	1068.376068376058	1289.6174863387917	381.60919540229753	1888.1239242685058	1499.999999999989
S0554	890.8908908908834	953.7037037036987	632.9113924050646	1149.051490514897	933.7474120082909	531.1355311355351	546.4480874316926	255.1724137931036	1045.89787722318	713.4146341463419
S0555	1608.6086086085907	1469.1358024691233	1261.6033755274236	1471.5447154471417	1637.6811594202752	1063.4920634920531	1521.8579234972601	673.5632183908039	1610.4417670682758	1471.544715447144
S0556	1565.5655655655482	1358.0246913580138	1383.966244725733	1981.0298102980828	1459.6273291925393	876.6788766788713	1122.950819672126	335.6321839080452	1512.3350545037317	1290.6504065040572
S0557	1413.4134134133983	1429.0123456790004	1194.0928270042184	1590.785907859064	1310.559006211179	862.0268620268571	920.7650273224006	347.1264367816083	1454.9627079747586	1402.4390243902344
S0558	2476.476476476446	2154.3209876542987	2071.7299578058864	2002.7100271002505	2293.9958592132357	1555.555555555532	1877.049180327859	910.3448275862092	2489.959839357434	1861.7886178861627
S0559	1038.0380380380284	975.3086419753033	898.7341772151923	1046.0704607046005	975.1552795031155	669.1086691086693	538.2513661202172	195.40229885057482	1079.1738382099845	898.3739837398351
S0560	895.8958958958883	953.7037037036987	848.101265822787	1455.284552845516	836.4389233954531	521.3675213675256	568.3060109289602	181.60919540229895	926.5633964429161	914.6341463414609
S0561	2260.260260260233	2040.1234567901026	1924.0506329113748	1894.308943089412	2103.519668737032	1405.3724053723859	1784.1530054644716	682.7586206896545	2238.0952380952417	1863.821138211366
S0562	2715.7157157156817	2185.1851851851625	2514.7679324894207	2831.9783197831653	2527.9503105590074	1720.3907203906924	1868.8524590163836	786.2068965517249	2850.831899024675	2105.6910569105494
S0563	550.550550550548	648.1481481481476	468.3544303797475	842.8184281842782	534.1614906832336	383.3943833943853	393.4426229508192	124.13793103448283	601.8359150889281	640.2439024390259
S0564	2585.5855855855534	2151.2345679012124	1776.3713080168634	2078.5907859078375	2391.304347826079	1663.0036630036366	2019.1256830600985	1073.5632183908067	2621.3425129087823	2146.341463414614
S0565	1714.7147147146952	1682.0987654320832	1451.4767932489383	1517.615176151748	1556.9358178053717	1135.5311355311233	1232.2404371584641	501.1494252873536	1825.0143430866353	1481.70731707316
S0566	835.8358358358291	833.3333333333301	789.0295358649809	1197.8319783197744	728.7784679089092	515.2625152625196	448.08743169398826	156.32183908045985	901.8932874354576	770.3252032520321
S0567	6607.607607607517	5148.148148148082	5143.459915611724	4907.859078590724	4304.347826087034	5019.536019536247	5204.918032787039	2958.620689655106	5967.871485943785	5113.821138211319
S0568	1927.9279279279053	1916.6666666666476	1544.3037974683455	1861.7886178861604	1753.6231884057777	1216.1172161172017	1147.5409836065521	445.9770114942508	1973.034997131386	1711.3821138211242
S0569	1494.4944944944782	1429.0123456790004	1244.7257383966223	1745.257452574509	1536.2318840579605	938.949938949932	1062.84153005464	432.1839080459751	1690.1893287435485	1416.666666666657
S0570	2164.164164164138	1793.2098765431926	1333.3333333333292	1834.6883468834508	1954.451345755666	1349.2063492063312	1737.7049180327779	901.1494252873586	2324.1537578887014	1554.878048780476
S0571	1337.3373373373233	1064.8148148148082	1097.046413502111	1219.5121951219421	1289.8550724637678	873.0158730158678	909.8360655737667	491.95402298850314	1456.6838783706278	1140.2439024390187
S0572	1133.133133133122	1163.5802469135722	953.586497890298	1533.8753387533739	1066.2525879917273	667.8876678876682	653.0054644808722	211.49425287356334	1147.4469305794626	1044.7154471544673
S0573	2929.9299299298928	2709.876543209846	2552.7426160337236	3289.972899728958	2826.086956521761	2103.7851037850655	2117.486338797803	788.5057471264375	3199.6557659208315	2548.780487804852
S0574	3229.2292292291877	3012.345679012311	2978.9029535864565	3707.3170731706864	2935.817805383052	2250.305250305208	2076.502732240426	758.6206896551728	3588.6402753872694	2733.739837398345
S0575	1299.2992992992858	1271.6049382715953	886.075949367091	1962.059620596186	983.4368530020804	684.9816849816848	672.1311475409814	202.29885057471276	1180.722891566267	1083.3333333333285
S0576	2222.2222222221953	2064.814814814794	1472.57383966244	1626.0162601625866	2165.6314699792724	1382.1733821733633	1614.7540983606475	855.1724137931051	2265.633964429149	1756.0975609755951
S0577	3521.5215215214757	2842.5925925925603	2670.8860759493327	2823.8482384823524	3412.008281573561	2278.3882783882354	2639.3442622950674	1340.2298850574637	3840.5048766494615	2953.252032520293
S0578	3524.5245245244787	3046.296296296261	2877.6371308016487	3420.0542005419643	3488.6128364389906	2321.123321123277	2519.1256830600955	1036.7816091954057	3851.979345955256	3050.813008130048
S0579	3621.6216216215744	2895.0617283950287	2270.0421940928018	3032.5203252032165	3505.1759834369213	2156.2881562881166	2961.748633879765	1331.0344827586134	3612.736660929438	2754.0650406503773
S0580	1995.9959959959724	1790.1234567901063	1658.2278481012543	1831.9783197831798	1853.0020703933512	1266.1782661782504	1546.4480874316862	540.2298850574688	2078.6001147446964	1581.300813008118
S0581	739.7397397397344	969.1358024691306	590.7172995780602	1135.5013550135423	672.877846790896	429.7924297924326	390.71038251366076	142.52873563218398	826.7355134825028	684.9593495934968
S0582	1729.72972972971	1583.3333333333192	1303.7974683544269	1325.2032520325097	1616.977225672864	1167.2771672771541	1117.4863387978091	717.2413793103447	1865.1749856569165	1459.3495934959246
S0583	3501.501501501456	2888.888888888856	2122.3628691982904	2994.579945799423	3544.513457557007	2009.768009767974	2467.213114754085	1227.5862068965482	3819.850831899031	2729.6747967479387
S0584	2374.3743743743453	2163.580246913558	2029.535864978883	2482.384823848211	2244.3064182194435	1555.555555555532	1418.032786885239	505.74712643677884	2656.339644291456	2182.926829268272
S0585	2269.2692692692417	1666.6666666666513	1717.2995780590588	1880.7588075880572	2060.041407867464	1589.7435897435653	1587.431693989063	793.1034482758629	2355.134825014347	1851.6260162601466
S0586	1924.9249249249024	1691.3580246913423	1645.5696202531533	2027.1002710026892	1842.6501035196457	1407.8144078143882	1319.6721311475346	439.08045977011295	2152.036718301782	1729.6747967479532
S0587	2243.243243243216	2175.9259259259034	1902.9535864978732	2731.7073170731396	2115.94202898548	1352.8693528693348	1267.759562841524	503.4482758620662	2376.362593230067	1930.8943089430722
S0588	4130.1301301300755	3120.370370370334	3329.1139240505836	3008.130081300778	2734.9896480331417	2970.695970695909	3202.1857923497087	1632.1839080459588	3771.084337349404	2650.406504065013
S0589	3056.056056056017	2777.7777777777465	2337.552742616007	2962.0596205961715	2708.0745341615043	1913.3089133088802	2054.6448087431586	822.9885057471276	3265.060240963861	2593.4959349593228
S0590	1457.4574574574417	1496.9135802469007	1126.5822784810132	1712.7371273712574	1335.4037267080723	891.3308913308856	844.2622950819639	291.95402298850547	1538.1526104417696	1398.373983739828
S0591	4123.123123123069	3206.7901234567526	3506.3291139239973	3048.7804878048423	2809.52380952383	2945.0549450548842	3382.5136612021665	2006.896551724106	3847.3895582329383	2666.666666666639
S0592	2856.8568568568207	2348.7654320987403	1767.9324894514627	2100.271002710005	2741.200828157366	1833.943833943803	2188.5245901639228	1395.402298850565	2960.4130808950135	2225.6097560975395
S0593	1505.505505505489	1660.4938271604785	1362.8691983122314	1856.3685636856185	1440.9937888198692	923.0769230769165	857.9234972677561	291.95402298850547	1542.7423981640875	1426.829268292673
S0594	4246.24624624619	3969.135802469087	3004.2194092826585	2978.3197831977973	4153.209109730949	2628.8156288155765	3065.573770491786	1862.0689655172148	4131.382673551355	3247.9674796747604
S0595	4108.108108108054	3253.086419753048	3227.8481012657758	3474.2547425473836	3790.8902691512267	2556.7765567765064	2885.245901639328	1740.229885057449	4246.701090074591	3205.2845528454927
S0596	4346.346346346289	3540.123456790081	2945.147679324854	2994.579945799423	3803.3126293996747	2704.51770451765	2838.7978142076345	1758.6206896551496	4243.832472748142	3398.373983739799
S0597	2033.033033033009	1790.1234567901063	1139.2405063291142	1482.3848238482256	1569.3581780538184	1264.9572649572492	1510.9289617486263	1004.5977011494289	2078.0263912794067	1573.170731707305
S0598	1985.9859859859625	1858.0246913580065	1561.1814345991468	1913.2791327913087	1881.9875776397269	1190.4761904761767	1297.814207650267	466.66666666666436	2087.779690189332	1808.943089430879
S0599	1564.5645645645473	1595.6790123456647	1324.8945147679285	2073.1707317072955	1405.7971014492703	962.1489621489545	1038.251366120214	393.1034482758606	1672.9776247848565	1512.1951219512084
S0600	2212.2122122121855	1851.8518518518338	1459.915611814339	1872.6287262872443	1842.6501035196457	1238.095238095223	1797.8142076502638	935.6321839080487	2383.2472748135438	1701.219512195108
S0601	2865.8658658658296	2527.77777777775	2156.118143459893	2677.5067750677204	2737.060041407883	1787.5457875457578	1786.88524590163	634.4827586206884	2954.675846242116	2495.934959349568
S0602	1169.1691691691576	1212.9629629629542	911.3924050632936	1482.3848238482256	1024.844720496905	684.9816849816848	639.34426229507994	213.79310344827599	1223.7521514629968	1026.4227642276383
S0603	2353.3533533533246	1944.444444444425	1573.8396624472477	1742.547425474238	2289.855072463753	1515.2625152624928	1874.3169398907005	1025.287356321843	2524.3832472748177	1932.9268292682755
S0604	2515.5155155154844	1978.3950617283751	1797.468354430365	2216.8021680216566	2229.813664596254	1667.8876678876413	1819.6721311475314	763.2183908045981	2729.7762478485415	2042.6829268292495
S0605	1826.8268268268057	1756.1728395061562	1569.6202531645474	2271.002710027076	1706.004140786732	1172.161172161159	1224.0437158469888	439.08045977011295	1869.7647733792344	1680.8943089430759
S0606	3600.6006006005537	2978.395061728361	2455.696202531616	2685.6368563685332	3089.0269151139114	2095.238095238057	2978.1420765027156	1733.3333333333114	3690.7630522088416	2666.666666666639
S0607	1427.427427427412	1262.3456790123362	1113.9240506329122	1672.086720867193	1351.9668737060013	837.6068376068333	920.7650273224006	319.5402298850569	1556.511761331041	1308.9430894308862
S0608	1598.5985985985808	1657.4074074073922	1210.9704641350197	1921.4092140921216	1372.6708074534124	1025.6410256410163	997.2677595628372	347.1264367816083	1678.141135972464	1591.463414634134
S0609	2567.5675675675357	2111.1111111110895	1497.8902953586419	1921.4092140921216	2260.869565217374	1466.4224664224453	1890.7103825136512	827.586206896553	2491.1072862880133	1882.113821138195
S0610	1394.3943943943796	1185.1851851851768	1037.9746835443063	1254.7425474254646	1368.5300207039302	910.8669108669046	986.3387978142034	416.0919540229868	1550.7745266781437	1223.5772357723508
S0611	1182.1821821821704	1283.9506172839408	886.075949367091	1365.8536585365741	1093.1677018633618	664.2246642246646	767.7595628415272	264.36781609195407	1266.207687894437	1128.0487804877994
S0612	2622.62262262259	2179.0123456789897	1776.3713080168634	2390.2439024389982	2434.782608695647	1610.5006105005855	2284.1530054644686	1029.885057471268	2858.2903040734413	2201.219512195101
S0613	2540.540540540509	2200.6172839505944	2016.877637130782	2734.4173441734106	2428.571428571423	1594.62759462757	1759.5628415300455	535.6321839080434	2726.907630522093	2359.756097560952
S0614	637.6376376376338	620.3703703703702	485.23206751054926	823.8482384823815	542.4430641821986	356.5323565323579	379.78142076502695	126.43678160919548	630.5220883534147	587.3983739837421
S0615	4290.290290290233	2981.481481481447	2725.738396624437	2615.176151761488	2550.724637681162	2978.0219780219163	2928.9617486338634	2117.241379310309	3683.304647160075	2699.1869918698903
S0616	1928.9289289289063	1496.9135802469007	1274.2616033755246	1734.4173441734251	1894.4099378881735	1094.0170940170829	1587.431693989063	622.988505747125	1611.0154905335655	1711.3821138211242
S0617	4593.593593593532	4058.641975308592	3164.556962025271	4268.292682926776	4142.857142857245	2821.733821733764	2991.803278688508	1485.057471264355	5228.341939185321	4152.439024390194
S0618	3633.633633633586	2552.469135802441	2869.198312236248	2476.964769647669	2331.26293995858	2809.5238095237523	2912.5683060109127	1687.3563218390602	3346.5289730350028	2341.463414634123
S0619	2527.527527527496	2240.7407407407172	2021.0970464134823	2449.8644986449594	2258.799171842633	1598.2905982905736	1898.9071038251266	767.8160919540235	2584.0504876649497	2195.121951219491
S0620	2489.4894894894587	2410.493827160468	1970.4641350210784	2756.0975609755783	2418.2194616977163	1565.3235653235415	1745.9016393442532	666.6666666666658	2897.877223178433	2353.6585365853425
S0621	4125.125125125071	3472.222222222181	2776.371308016841	2821.1382113820814	3594.202898550799	2196.581196581156	3352.4590163934236	1993.1034482758307	4313.2530120482	2953.252032520293
S0622	5798.79879879872	4700.617283950558	3734.177215189815	5219.512195121884	5068.322981366422	3597.0695970695187	4510.928961748677	1790.8045977011254	6137.6936316695455	5032.52032520319
S0623	3279.279279279237	2830.246913580215	2784.8101265822415	4168.021680216751	3171.842650103565	2047.6190476190109	2229.5081967212996	756.3218390804601	3574.297188755026	3107.723577235738
S0624	5514.51451451444	5070.987654320923	4240.506329113854	4929.539295392891	5291.925465838438	3485.9584859584106	4382.513661202208	2160.919540229848	5934.595524956981	4936.991869918638
S0625	5660.660660660584	4626.543209876485	3995.780590717235	5113.821138211317	5532.091097308381	3667.8876678875877	4609.289617486397	1947.1264367815795	6058.519793459563	5373.983739837331
S0626	2787.7877877877527	2444.444444444418	1953.586497890277	3013.55013550132	2807.4534161490888	1616.6056166055914	1978.1420765027217	933.333333333336	2992.5415949512385	2412.601626016236
S0627	5191.191191191121	4212.962962962911	3649.7890295358084	4227.642276422712	5043.478260869531	3300.36630036623	4390.710382513685	2121.8390804597343	5324.153757888706	3995.9349593495463
S0628	4650.650650650588	4308.641975308588	3438.818565400792	4154.471544715396	4948.2401656314505	2840.048840048782	3584.699453551892	1827.5862068965264	5399.885255306951	4264.227642276372
S0629	13439.43943943925	9475.30864197518	9645.569620253285	11322.493224932094	9602.484472048967	9415.140415142161	10439.890710383504	4758.620689655041	12746.98795180725	9947.154471544582
S0630	6582.582582582492	5617.283950617211	5071.729957805818	7135.501355013455	6472.049689440744	4064.713064712974	4745.901639344343	1652.8735632183718	7378.083763625945	5890.24390243895
tara_S0001	6159.159159159075	5691.358024691284	4160.337552742548	3390.2439024389837	4093.1677018634628	4124.542124542043	4904.371584699559	3728.735632183814	5379.80493402181	4794.715447154413
tara_S0002	41972.97297297237	37320.98765432582	27316.45569620606	23262.87262872596	28383.022774334106	28319.902319910598	32409.836065578278	26225.28735632093	36230.06310954028	31119.91869918655
tara_S0003	41074.074074073484	36037.037037040376	24586.49789029836	23444.444444444114	26604.55486543012	28273.504273512535	35005.464480879236	26455.172413792185	36738.955823253884	28050.813008129684
tara_S0004	6697.697697697606	5623.456790123384	4050.6329113923393	3712.7371273712283	4434.78260869571	4515.262515262569	5461.748633879976	4156.32183908035	6037.865748709132	4595.528455284497
tara_S0005	6370.370370370283	5922.839506172762	4042.1940928269387	3924.1192411923635	4316.77018633548	4459.096459096493	5625.683060109511	4268.965517241266	5700.51635111877	4987.804878048719
tara_S0006	32126.126126125666	28037.03703703664	20063.291139242636	18582.655826558006	21875.776397517777	22311.355311361513	27415.300546451796	22043.678160918782	28305.22088349639	24445.121951219167
tara_S0007	41127.127127126536	36802.4691358067	26552.742616037136	24314.363143631093	28002.070393381448	28594.627594635967	35601.09289617988	27864.367816090984	37339.070567948846	32581.300813007667
tara_S0008	6331.331331331245	5475.308641975238	4012.6582278480364	3628.7262872628285	4267.080745341698	4351.648351648349	5398.907103825321	4383.908045976894	5679.86230636834	5020.32520325197
