2182713	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade IIb;Pelagibacterales bacterium sp. TMED64
2182715	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade IIIa;Pelagibacterales bacterium sp. TMED136
2182717	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ia;Pelagibacterales subclade HIMB5;Pelagibacterales bacterium sp. HIMB5
2182719	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ia;Pelagibacterales subclade Ia_3;Pelagibacterales subsubclade Ia_3a;Pelagibacterales bacterium sp. HIMB4
2182721	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ib;Pelagibacterales subclade Ib_1;Pelagibacterales bacterium sp. AG-470-G21
2182722	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade IIa;Pelagibacterales subclade IIa_2;Pelagibacterales bacterium sp. AG-430-L02
2182723	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ia;Pelagibacterales subclade Ia_3;Pelagibacterales subsubclade Ia_3b;Pelagibacterales bacterium sp. AG-430-E20
2182724	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ib;Pelagibacterales subclade Ib_3;Pelagibacterales bacterium sp. AG-426-A02
2182725	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ib;Pelagibacterales subclade Ib_1;Pelagibacterales bacterium sp. AG-447-N21
2182726	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ia;Pelagibacterales subclade Ia_3;Pelagibacterales subsubclade Ia_3b;Pelagibacterales bacterium sp. AG-390-L03
2182727	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade V;Pelagibacterales subclade Vb;Pelagibacterales bacterium sp. AG-365-P18
2182728	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ib;Pelagibacterales subclade Ib_3;Pelagibacterales bacterium sp. AG-430-F16
2182732	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLI;Prochlorococus sp. AG-347-J22
2182750	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLI;Prochlorococus sp. AG-673-L20
2182752	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLI;Prochlorococus sp. AG-673-P17
2182769	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLII;Prochlorococus sp. AAA795-J16
2182777	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLII;Prochlorococus sp. AG-347-J20
2182778	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLII;Prochlorococus sp. AG-347-J21
2182780	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLII;Prochlorococus sp. AG-347-K17
2182787	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLII;Prochlorococus sp. AG-347-N23
2182798	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLII;Prochlorococus sp. AG-402-N08
2182803	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLII;Prochlorococus sp. AG-412-A14
2182805	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLII;Prochlorococus sp. AG-412-J13
2182807	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLII;Prochlorococus sp. AG-418-D13
2182814	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLII;Prochlorococus sp. AG-418-J17
2182820	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLII;Prochlorococus sp. AG-424-P18
2182824	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLII;Prochlorococus sp. AG-436-D21
2182829	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLII;Prochlorococus sp. AG-449-G23
2182835	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLII;Prochlorococus sp. AG-459-D04
2182838	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLII;Prochlorococus sp. AG-459-N19
2182839	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLII;Prochlorococus sp. AG-459-O09
2182843	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLII;Prochlorococus sp. AS9601
2182844	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLII;Prochlorococus sp. B241_528O2
2182847	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLII;Prochlorococus sp. B245a_519A13
2182849	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLII;Prochlorococus sp. HOT208_60m_805A16
2182860	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLII;Prochlorococus sp. MIT1314
2182861	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLII;Prochlorococus sp. MIT9116
2182862	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLII;Prochlorococus sp. MIT9123
2182863	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLII;Prochlorococus sp. MIT9107
2182865	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLII;Prochlorococus sp. MIT9202
2182866	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLII;Prochlorococus sp. MIT9215
2182870	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLII;Prochlorococus sp. MIT9314
2182871	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLII;Prochlorococus sp. MIT9322
2182872	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLII;Prochlorococus sp. MIT9321
2182873	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLII;Prochlorococus sp. MIT9401
2182885	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade HL;Prochlorococus subclade HLVI;Prochlorococus sp. AG-402-K10
2182980	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade LL;Prochlorococus subclade LLVII;Prochlorococus subsubclade LLVIIa;Prochlorococus sp. AG-363-A16
2182987	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade LL;Prochlorococus subclade LLVII;Prochlorococus subsubclade LLVIIa;Prochlorococus sp. AG-409-P03
2183015	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade LL;Prochlorococus subclade LLVII;Prochlorococus subsubclade LLVIId;Prochlorococus sp. AG-409-J19
2183016	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade LL;Prochlorococus subclade LLVII;Prochlorococus subsubclade LLVIId;Prochlorococus sp. AG-409-N21
2183025	Prochlorococcus	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Prochloraceae;Prochlorococcus;Prochlorococus clade LL;Prochlorococus subclade MIT1223;Prochlorococus sp. MIT1223
2183028	Cyanobacteria	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus clade 5.1;Synechococcus subclade 5.1A;Synechococcus subsubclade II;Synechococcus sp. AG-670-B23
2183088	Cyanobacteria	cellular organisms;Bacteria;Terrabacteria group;Cyanobacteria/Melainabacteria group;Cyanobacteria;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus clade 5.1;Synechococcus subclade 5.1B;Synechococcus subsubclade V.VI.VII;Synechococcus sp. AG-676-A21
2183113	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ia;Pelagibacterales subclade Ia_3;Pelagibacterales subsubclade Ia_3a;Pelagibacterales bacterium sp. AAA795-C09
2183114	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ia;Pelagibacterales subclade Ia_3;Pelagibacterales subsubclade Ia_3a;Pelagibacterales bacterium sp. AAA795-D22
2183115	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ia;Pelagibacterales subclade Ia_3;Pelagibacterales subsubclade Ia_3a;Pelagibacterales bacterium sp. AAA795-L23
2183116	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ia;Pelagibacterales subclade Ia_3;Pelagibacterales subsubclade Ia_3a;Pelagibacterales bacterium sp. AAA795-N08
2183117	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ia;Pelagibacterales subclade Ia_3;Pelagibacterales subsubclade Ia_3a;Pelagibacterales bacterium sp. AAA795-O20
2183118	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ia;Pelagibacterales subclade Ia_3;Pelagibacterales subsubclade Ia_3a;Pelagibacterales bacterium sp. AG-339-N18
2183119	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ia;Pelagibacterales subclade Ia_3;Pelagibacterales subsubclade Ia_3a;Pelagibacterales bacterium sp. AG-390-O04
2183120	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ia;Pelagibacterales subclade Ia_3;Pelagibacterales subsubclade Ia_3a;Pelagibacterales bacterium sp. AG-404-P07
2183121	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ia;Pelagibacterales subclade Ia_3;Pelagibacterales subsubclade Ia_3a;Pelagibacterales bacterium sp. AG-410-N23
2183122	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ia;Pelagibacterales subclade Ia_3;Pelagibacterales subsubclade Ia_3a;Pelagibacterales bacterium sp. AG-422-C23
2183123	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ia;Pelagibacterales subclade Ia_3;Pelagibacterales subsubclade Ia_3a;Pelagibacterales bacterium sp. AG-426-P20
2183124	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ia;Pelagibacterales subclade Ia_3;Pelagibacterales subsubclade Ia_3a;Pelagibacterales bacterium sp. AG-430-P08
2183125	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ia;Pelagibacterales subclade Ia_3;Pelagibacterales subsubclade Ia_3a;Pelagibacterales bacterium sp. AG-447-E22
2183126	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ia;Pelagibacterales subclade Ia_3;Pelagibacterales subsubclade Ia_3a;Pelagibacterales bacterium sp. RS39
2183127	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ia;Pelagibacterales subclade Ia_3;Pelagibacterales subsubclade Ia_3a;Pelagibacterales bacterium sp. TMED201
2183128	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ia;Pelagibacterales subclade Ia_3;Pelagibacterales subsubclade Ia_3b;Pelagibacterales bacterium sp. AG-319-F18
2183129	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ia;Pelagibacterales subclade Ia_3;Pelagibacterales subsubclade Ia_3b;Pelagibacterales bacterium sp. HTCC8051
2183130	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ia;Pelagibacterales subclade Ia_3;Pelagibacterales subsubclade Ia_3b;Pelagibacterales bacterium sp. HTCC9022
2183131	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ia;Pelagibacterales subclade BALTIC;Pelagibacterales bacterium sp. BACL5-MAG-120705-bin12
2183132	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ia;Pelagibacterales subclade BALTIC;Pelagibacterales bacterium sp. BACL5-MAG-120813-bin20
2183133	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ia;Pelagibacterales subclade BALTIC;Pelagibacterales bacterium sp. BACL5-MAG-120820-bin39
2183134	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ia;Pelagibacterales subclade BALTIC;Pelagibacterales bacterium sp. BACL5-MAG-121015-bin10
2183135	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ia;Pelagibacterales subclade BALTIC;Pelagibacterales bacterium sp. BACL5-MAG-121128-bin54
2183136	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ia;Pelagibacterales subclade Ia_1;Pelagibacterales bacterium sp. BACL5-MAG-120920-bin64
2183137	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ia;Pelagibacterales subclade Ia_1;Pelagibacterales bacterium sp. HTCC9565
2183138	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ib;Pelagibacterales bacterium sp. XQ75387
2183139	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ib;Pelagibacterales bacterium sp. AG-410-D23
2183140	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ib;Pelagibacterales bacterium sp. AAA795-E22
2183141	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ib;Pelagibacterales subclade Ib_1;Pelagibacterales bacterium sp. AG-337-G04
2183142	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ib;Pelagibacterales subclade Ib_1;Pelagibacterales bacterium sp. AG-439-F23
2183143	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ib;Pelagibacterales subclade Ib_1;Pelagibacterales bacterium sp. SAT212
2183144	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ib;Pelagibacterales subclade Ib_1;Pelagibacterales bacterium sp. SP4300
2183145	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ib;Pelagibacterales subclade Ib_2;Pelagibacterales bacterium sp. AG-365-D07
2183146	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ib;Pelagibacterales subclade Ib_2;Pelagibacterales bacterium sp. AG-414-M23
2183147	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ib;Pelagibacterales subclade Ib_2;Pelagibacterales bacterium sp. AG-426-G09
2183148	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ib;Pelagibacterales subclade Ib_2;Pelagibacterales bacterium sp. NAT83
2183149	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ib;Pelagibacterales subclade Ib_3;Pelagibacterales bacterium sp. AAA795-M22
2183150	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ib;Pelagibacterales subclade Ib_3;Pelagibacterales bacterium sp. AG-426-E17
2183151	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ib;Pelagibacterales subclade Ib_3;Pelagibacterales bacterium sp. MED104
2183152	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ib;Pelagibacterales bacterium sp. AG-345-F03
2183153	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ib;Pelagibacterales bacterium sp. NP144
2183154	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ic;Pelagibacterales bacterium sp. AAA240-E13
2183155	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ic;Pelagibacterales bacterium sp. AAA288-E13
2183156	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ic;Pelagibacterales bacterium sp. AAA288-G21
2183157	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ic;Pelagibacterales bacterium sp. AAA288-N07
2183158	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ic;Pelagibacterales bacterium sp. AG-464-B04
2183159	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ic;Pelagibacterales bacterium sp. AG-464-P07
2183160	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade Ic;Pelagibacterales bacterium sp. F4_spades
2183161	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade IIb;Pelagibacterales bacterium sp. AG-414-E02
2183162	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade IIb;Pelagibacterales bacterium sp. AG-414-J22
2183163	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade IIb;Pelagibacterales bacterium sp. AG-435-N18
2183164	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade IIb;Pelagibacterales bacterium sp. UBA2154
2183165	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade IIa;Pelagibacterales subclade IIa_1;Pelagibacterales bacterium sp. AAA795-E07
2183166	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade IIa;Pelagibacterales subclade IIa_1;Pelagibacterales bacterium sp. AAA795-N17
2183167	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade IIa;Pelagibacterales subclade IIa_1;Pelagibacterales bacterium sp. AG-313-A04
2183168	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade IIa;Pelagibacterales subclade IIa_1;Pelagibacterales bacterium sp. AG-325-C03
2183169	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade IIa;Pelagibacterales subclade IIa_1;Pelagibacterales bacterium sp. AG-325-E13
2183170	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade IIa;Pelagibacterales subclade IIa_1;Pelagibacterales bacterium sp. AG-325-J13
2183171	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade IIa;Pelagibacterales subclade IIa_1;Pelagibacterales bacterium sp. AG-345-F21
2183172	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade IIa;Pelagibacterales subclade IIa_1;Pelagibacterales bacterium sp. AG-390-C22
2183173	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade IIa;Pelagibacterales subclade IIa_1;Pelagibacterales bacterium sp. AG-422-I02
2183174	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade IIa;Pelagibacterales subclade IIa_1;Pelagibacterales bacterium sp. HIMB058
2183175	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade IIa;Pelagibacterales subclade IIa_1;Pelagibacterales bacterium sp. MED1153
2183176	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade IIa;Pelagibacterales subclade IIa_1;Pelagibacterales bacterium sp. MED727
2183177	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade IIa;Pelagibacterales subclade IIa_1;Pelagibacterales bacterium sp. MED827
2183178	Pelagibacterales	cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacterales clade IIa;Pelagibacterales subclade IIa_1;Pelagibacterales bacterium sp. PRT-SC02
